GID_2,adm_id,GID_2,mean_01,median_01,min_01,max_01,sum_01,perc_nodata_01,mean_02,median_02,min_02,max_02,sum_02,perc_nodata_02,mean_03,median_03,min_03,max_03,sum_03,perc_nodata_03,mean_04,median_04,min_04,max_04,sum_04,perc_nodata_04,mean_05,median_05,min_05,max_05,sum_05,perc_nodata_05,mean_06,median_06,min_06,max_06,sum_06,perc_nodata_06,mean_07,median_07,min_07,max_07,sum_07,perc_nodata_07,mean_08,median_08,min_08,max_08,sum_08,perc_nodata_08,mean_09,median_09,min_09,max_09,sum_09,perc_nodata_09,mean_10,median_10,min_10,max_10,sum_10,perc_nodata_10,mean_11,median_11,min_11,max_11,sum_11,perc_nodata_11,mean_12,median_12,min_12,max_12,sum_12
TZA.1.2_1,1.0,TZA.1.2_1,18011.58585128997,3056.614018798073,27.665467069252802,1051542.0437071645,5493533.684643441,78.67132867132867,18011.58585128997,3056.614018798073,27.665467069252802,1051542.0437071645,5493533.684643441,78.67132867132867,18011.58585128997,3056.614018798073,27.665467069252802,1051542.0437071645,5493533.684643441,78.67132867132867,18011.58585128997,3056.614018798073,27.665467069252802,1051542.0437071645,5493533.684643441,78.67132867132867,18011.58585128997,3056.614018798073,27.665467069252802,1051542.0437071645,5493533.684643441,78.67132867132867,18011.58585128997,3056.614018798073,27.665467069252802,1051542.0437071645,5493533.684643441,78.67132867132867,18011.58585128997,3056.614018798073,27.665467069252802,1051542.0437071645,5493533.684643441,78.67132867132867,18011.58585128997,3056.614018798073,27.665467069252802,1051542.0437071645,5493533.684643441,78.67132867132867,18011.58585128997,3056.614018798073,27.665467069252802,1051542.0437071645,5493533.684643441,78.67132867132867,18011.58585128997,3056.614018798073,27.665467069252802,1051542.0437071645,5493533.684643441,78.67132867132867,18011.58585128997,3056.614018798073,27.665467069252802,1051542.0437071645,5493533.684643441,78.67132867132867,18011.58585128997,3056.614018798073,27.665467069252802,1051542.0437071645,5493533.684643441
TZA.1.1_1,2.0,TZA.1.1_1,6259.527660892396,2921.321910932473,16.201596510360165,44619.15527314031,300457.327722835,84.46601941747572,6259.527660892396,2921.321910932473,16.201596510360165,44619.15527314031,300457.327722835,84.46601941747572,6259.527660892396,2921.321910932473,16.201596510360165,44619.15527314031,300457.327722835,84.46601941747572,6259.527660892396,2921.321910932473,16.201596510360165,44619.15527314031,300457.327722835,84.46601941747572,6259.527660892396,2921.321910932473,16.201596510360165,44619.15527314031,300457.327722835,84.46601941747572,6259.527660892396,2921.321910932473,16.201596510360165,44619.15527314031,300457.327722835,84.46601941747572,6259.527660892396,2921.321910932473,16.201596510360165,44619.15527314031,300457.327722835,84.46601941747572,6259.527660892396,2921.321910932473,16.201596510360165,44619.15527314031,300457.327722835,84.46601941747572,6259.527660892396,2921.321910932473,16.201596510360165,44619.15527314031,300457.327722835,84.46601941747572,6259.527660892396,2921.321910932473,16.201596510360165,44619.15527314031,300457.327722835,84.46601941747572,6259.527660892396,2921.321910932473,16.201596510360165,44619.15527314031,300457.327722835,84.46601941747572,6259.527660892396,2921.321910932473,16.201596510360165,44619.15527314031,300457.327722835
TZA.1.3_1,3.0,TZA.1.3_1,9408.898332606917,2999.9104500821168,60.12787521351178,2639725.4614955448,8985497.907639606,74.51294368828397,9408.898332606917,2999.9104500821168,60.12787521351178,2639725.4614955448,8985497.907639606,74.51294368828397,9408.898332606917,2999.9104500821168,60.12787521351178,2639725.4614955448,8985497.907639606,74.51294368828397,9408.898332606917,2999.9104500821168,60.12787521351178,2639725.4614955448,8985497.907639606,74.51294368828397,9408.898332606917,2999.9104500821168,60.12787521351178,2639725.4614955448,8985497.907639606,74.51294368828397,9408.898332606917,2999.9104500821168,60.12787521351178,2639725.4614955448,8985497.907639606,74.51294368828397,9408.898332606917,2999.9104500821168,60.12787521351178,2639725.4614955448,8985497.907639606,74.51294368828397,9408.898332606917,2999.9104500821168,60.12787521351178,2639725.4614955448,8985497.907639606,74.51294368828397,9408.898332606917,2999.9104500821168,60.12787521351178,2639725.4614955448,8985497.907639606,74.51294368828397,9408.898332606917,2999.9104500821168,60.12787521351178,2639725.4614955448,8985497.907639606,74.51294368828397,9408.898332606917,2999.9104500821168,60.12787521351178,2639725.4614955448,8985497.907639606,74.51294368828397,9408.898332606917,2999.9104500821168,60.12787521351178,2639725.4614955448,8985497.907639606
TZA.1.4_1,4.0,TZA.1.4_1,8935.215199293176,5332.83352941148,377.1893545941628,33752.29579665844,89352.15199293176,99.06542056074768,8935.215199293176,5332.83352941148,377.1893545941628,33752.29579665844,89352.15199293176,99.06542056074768,8935.215199293176,5332.83352941148,377.1893545941628,33752.29579665844,89352.15199293176,99.06542056074768,8935.215199293176,5332.83352941148,377.1893545941628,33752.29579665844,89352.15199293176,99.06542056074768,8935.215199293176,5332.83352941148,377.1893545941628,33752.29579665844,89352.15199293176,99.06542056074768,8935.215199293176,5332.83352941148,377.1893545941628,33752.29579665844,89352.15199293176,99.06542056074768,8935.215199293176,5332.83352941148,377.1893545941628,33752.29579665844,89352.15199293176,99.06542056074768,8935.215199293176,5332.83352941148,377.1893545941628,33752.29579665844,89352.15199293176,99.06542056074768,8935.215199293176,5332.83352941148,377.1893545941628,33752.29579665844,89352.15199293176,99.06542056074768,8935.215199293176,5332.83352941148,377.1893545941628,33752.29579665844,89352.15199293176,99.06542056074768,8935.215199293176,5332.83352941148,377.1893545941628,33752.29579665844,89352.15199293176,99.06542056074768,8935.215199293176,5332.83352941148,377.1893545941628,33752.29579665844,89352.15199293176
TZA.1.5_1,5.0,TZA.1.5_1,,,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0
TZA.1.6_1,6.0,TZA.1.6_1,4880.062189951098,2987.4441804960743,97.48927464085017,1890078.2012207203,23185175.46445767,49.07824222936762,4880.062189951098,2987.4441804960743,97.48927464085017,1890078.2012207203,23185175.46445767,49.07824222936762,4880.062189951098,2987.4441804960743,97.48927464085017,1890078.2012207203,23185175.46445767,49.07824222936762,4880.062189951098,2987.4441804960743,97.48927464085017,1890078.2012207203,23185175.46445767,49.07824222936762,4880.062189951098,2987.4441804960743,97.48927464085017,1890078.2012207203,23185175.46445767,49.07824222936762,4880.062189951098,2987.4441804960743,97.48927464085017,1890078.2012207203,23185175.46445767,49.07824222936762,4880.062189951098,2987.4441804960743,97.48927464085017,1890078.2012207203,23185175.46445767,49.07824222936762,4880.062189951098,2987.4441804960743,97.48927464085017,1890078.2012207203,23185175.46445767,49.07824222936762,4880.062189951098,2987.4441804960743,97.48927464085017,1890078.2012207203,23185175.46445767,49.07824222936762,4880.062189951098,2987.4441804960743,97.48927464085017,1890078.2012207203,23185175.46445767,49.07824222936762,4880.062189951098,2987.4441804960743,97.48927464085017,1890078.2012207203,23185175.46445767,49.07824222936762,4880.062189951098,2987.4441804960743,97.48927464085017,1890078.2012207203,23185175.46445767
TZA.1.7_1,7.0,TZA.1.7_1,20704.24477212145,3033.1900980015785,82.44901934800939,929838.215249754,10786911.526275277,64.50953678474114,20704.24477212145,3033.1900980015785,82.44901934800939,929838.215249754,10786911.526275277,64.50953678474114,20704.24477212145,3033.1900980015785,82.44901934800939,929838.215249754,10786911.526275277,64.50953678474114,20704.24477212145,3033.1900980015785,82.44901934800939,929838.215249754,10786911.526275277,64.50953678474114,20704.24477212145,3033.1900980015785,82.44901934800939,929838.215249754,10786911.526275277,64.50953678474114,20704.24477212145,3033.1900980015785,82.44901934800939,929838.215249754,10786911.526275277,64.50953678474114,20704.24477212145,3033.1900980015785,82.44901934800939,929838.215249754,10786911.526275277,64.50953678474114,20704.24477212145,3033.1900980015785,82.44901934800939,929838.215249754,10786911.526275277,64.50953678474114,20704.24477212145,3033.1900980015785,82.44901934800939,929838.215249754,10786911.526275277,64.50953678474114,20704.24477212145,3033.1900980015785,82.44901934800939,929838.215249754,10786911.526275277,64.50953678474114,20704.24477212145,3033.1900980015785,82.44901934800939,929838.215249754,10786911.526275277,64.50953678474114,20704.24477212145,3033.1900980015785,82.44901934800939,929838.215249754,10786911.526275277
TZA.1.8_1,8.0,TZA.1.8_1,11840.9581630003,3018.7025113671216,6.283029447071557,3458319.783793073,25114672.26372364,73.71421489651753,11840.9581630003,3018.7025113671216,6.283029447071557,3458319.783793073,25114672.26372364,73.71421489651753,11840.9581630003,3018.7025113671216,6.283029447071557,3458319.783793073,25114672.26372364,73.71421489651753,11840.9581630003,3018.7025113671216,6.283029447071557,3458319.783793073,25114672.26372364,73.71421489651753,11840.9581630003,3018.7025113671216,6.283029447071557,3458319.783793073,25114672.26372364,73.71421489651753,11840.9581630003,3018.7025113671216,6.283029447071557,3458319.783793073,25114672.26372364,73.71421489651753,11840.9581630003,3018.7025113671216,6.283029447071557,3458319.783793073,25114672.26372364,73.71421489651753,11840.9581630003,3018.7025113671216,6.283029447071557,3458319.783793073,25114672.26372364,73.71421489651753,11840.9581630003,3018.7025113671216,6.283029447071557,3458319.783793073,25114672.26372364,73.71421489651753,11840.9581630003,3018.7025113671216,6.283029447071557,3458319.783793073,25114672.26372364,73.71421489651753,11840.9581630003,3018.7025113671216,6.283029447071557,3458319.783793073,25114672.26372364,73.71421489651753,11840.9581630003,3018.7025113671216,6.283029447071557,3458319.783793073,25114672.26372364
TZA.1.9_1,9.0,TZA.1.9_1,9639.34725221157,2997.52194841145,7.102411924655433,7579087.612695242,71543235.30591427,59.66523558502257,9639.34725221157,2997.52194841145,7.102411924655433,7579087.612695242,71543235.30591427,59.66523558502257,9639.34725221157,2997.52194841145,7.102411924655433,7579087.612695242,71543235.30591427,59.66523558502257,9639.34725221157,2997.52194841145,7.102411924655433,7579087.612695242,71543235.30591427,59.66523558502257,9639.34725221157,2997.52194841145,7.102411924655433,7579087.612695242,71543235.30591427,59.66523558502257,9639.34725221157,2997.52194841145,7.102411924655433,7579087.612695242,71543235.30591427,59.66523558502257,9639.34725221157,2997.52194841145,7.102411924655433,7579087.612695242,71543235.30591427,59.66523558502257,9639.34725221157,2997.52194841145,7.102411924655433,7579087.612695242,71543235.30591427,59.66523558502257,9639.34725221157,2997.52194841145,7.102411924655433,7579087.612695242,71543235.30591427,59.66523558502257,9639.34725221157,2997.52194841145,7.102411924655433,7579087.612695242,71543235.30591427,59.66523558502257,9639.34725221157,2997.52194841145,7.102411924655433,7579087.612695242,71543235.30591427,59.66523558502257,9639.34725221157,2997.52194841145,7.102411924655433,7579087.612695242,71543235.30591427
TZA.2.1_1,10.0,TZA.2.1_1,9136.045980848518,5449.612426327009,240.64529695683743,265069.03827459173,3279840.5071246177,14.114832535885165,9136.045980848518,5449.612426327009,240.64529695683743,265069.03827459173,3279840.5071246177,14.114832535885165,9136.045980848518,5449.612426327009,240.64529695683743,265069.03827459173,3279840.5071246177,14.114832535885165,9136.045980848518,5449.612426327009,240.64529695683743,265069.03827459173,3279840.5071246177,14.114832535885165,9136.045980848518,5449.612426327009,240.64529695683743,265069.03827459173,3279840.5071246177,14.114832535885165,9136.045980848518,5449.612426327009,240.64529695683743,265069.03827459173,3279840.5071246177,14.114832535885165,9136.045980848518,5449.612426327009,240.64529695683743,265069.03827459173,3279840.5071246177,14.114832535885165,9136.045980848518,5449.612426327009,240.64529695683743,265069.03827459173,3279840.5071246177,14.114832535885165,9136.045980848518,5449.612426327009,240.64529695683743,265069.03827459173,3279840.5071246177,14.114832535885165,9136.045980848518,5449.612426327009,240.64529695683743,265069.03827459173,3279840.5071246177,14.114832535885165,9136.045980848518,5449.612426327009,240.64529695683743,265069.03827459173,3279840.5071246177,14.114832535885165,9136.045980848518,5449.612426327009,240.64529695683743,265069.03827459173,3279840.5071246177
