GID_2,adm_id,GID_2,mean_01,median_01,min_01,max_01,sum_01,perc_nodata_01,mean_02,median_02,min_02,max_02,sum_02,perc_nodata_02,mean_03,median_03,min_03,max_03,sum_03,perc_nodata_03,mean_04,median_04,min_04,max_04,sum_04,perc_nodata_04,mean_05,median_05,min_05,max_05,sum_05,perc_nodata_05,mean_06,median_06,min_06,max_06,sum_06,perc_nodata_06,mean_07,median_07,min_07,max_07,sum_07,perc_nodata_07,mean_08,median_08,min_08,max_08,sum_08,perc_nodata_08,mean_09,median_09,min_09,max_09,sum_09,perc_nodata_09,mean_10,median_10,min_10,max_10,sum_10,perc_nodata_10,mean_11,median_11,min_11,max_11,sum_11,perc_nodata_11,mean_12,median_12,min_12,max_12,sum_12
ZAF.1.1_1,1.0,ZAF.1.1_1,489923.96353262936,14729.26891774615,12.367972113148115,286665643.19216734,2150766199.908243,64.05763877517603,489923.96353262936,14729.26891774615,12.367972113148115,286665643.19216734,2150766199.908243,64.05763877517603,489923.96353262936,14729.26891774615,12.367972113148115,286665643.19216734,2150766199.908243,64.05763877517603,489923.96353262936,14729.26891774615,12.367972113148115,286665643.19216734,2150766199.908243,64.05763877517603,489923.96353262936,14729.26891774615,12.367972113148115,286665643.19216734,2150766199.908243,64.05763877517603,489923.96353262936,14729.26891774615,12.367972113148115,286665643.19216734,2150766199.908243,64.05763877517603,489923.96353262936,14729.26891774615,12.367972113148115,286665643.19216734,2150766199.908243,64.05763877517603,489923.96353262936,14729.26891774615,12.367972113148115,286665643.19216734,2150766199.908243,64.05763877517603,489923.96353262936,14729.26891774615,12.367972113148115,286665643.19216734,2150766199.908243,64.05763877517603,489923.96353262936,14729.26891774615,12.367972113148115,286665643.19216734,2150766199.908243,64.05763877517603,489923.96353262936,14729.26891774615,12.367972113148115,286665643.19216734,2150766199.908243,64.05763877517603,489923.96353262936,14729.26891774615,12.367972113148115,286665643.19216734,2150766199.908243
ZAF.1.2_1,2.0,ZAF.1.2_1,214662.57857533946,14726.855757161242,1.7790488565171163,179138698.87596712,1148659457.9566414,78.29296985923493,214662.57857533946,14726.855757161242,1.7790488565171163,179138698.87596712,1148659457.9566414,78.29296985923493,214662.57857533946,14726.855757161242,1.7790488565171163,179138698.87596712,1148659457.9566414,78.29296985923493,214662.57857533946,14726.855757161242,1.7790488565171163,179138698.87596712,1148659457.9566414,78.29296985923493,214662.57857533946,14726.855757161242,1.7790488565171163,179138698.87596712,1148659457.9566414,78.29296985923493,214662.57857533946,14726.855757161242,1.7790488565171163,179138698.87596712,1148659457.9566414,78.29296985923493,214662.57857533946,14726.855757161242,1.7790488565171163,179138698.87596712,1148659457.9566414,78.29296985923493,214662.57857533946,14726.855757161242,1.7790488565171163,179138698.87596712,1148659457.9566414,78.29296985923493,214662.57857533946,14726.855757161242,1.7790488565171163,179138698.87596712,1148659457.9566414,78.29296985923493,214662.57857533946,14726.855757161242,1.7790488565171163,179138698.87596712,1148659457.9566414,78.29296985923493,214662.57857533946,14726.855757161242,1.7790488565171163,179138698.87596712,1148659457.9566414,78.29296985923493,214662.57857533946,14726.855757161242,1.7790488565171163,179138698.87596712,1148659457.9566414
ZAF.1.3_1,3.0,ZAF.1.3_1,196257.35274098907,14990.182929852894,68.16736941988655,60805123.91678712,217649404.18975687,61.71901967552641,196257.35274098907,14990.182929852894,68.16736941988655,60805123.91678712,217649404.18975687,61.71901967552641,196257.35274098907,14990.182929852894,68.16736941988655,60805123.91678712,217649404.18975687,61.71901967552641,196257.35274098907,14990.182929852894,68.16736941988655,60805123.91678712,217649404.18975687,61.71901967552641,196257.35274098907,14990.182929852894,68.16736941988655,60805123.91678712,217649404.18975687,61.71901967552641,196257.35274098907,14990.182929852894,68.16736941988655,60805123.91678712,217649404.18975687,61.71901967552641,196257.35274098907,14990.182929852894,68.16736941988655,60805123.91678712,217649404.18975687,61.71901967552641,196257.35274098907,14990.182929852894,68.16736941988655,60805123.91678712,217649404.18975687,61.71901967552641,196257.35274098907,14990.182929852894,68.16736941988655,60805123.91678712,217649404.18975687,61.71901967552641,196257.35274098907,14990.182929852894,68.16736941988655,60805123.91678712,217649404.18975687,61.71901967552641,196257.35274098907,14990.182929852894,68.16736941988655,60805123.91678712,217649404.18975687,61.71901967552641,196257.35274098907,14990.182929852894,68.16736941988655,60805123.91678712,217649404.18975687
ZAF.1.4_1,4.0,ZAF.1.4_1,245986.00494139173,13759.935464578899,0.9415156676254396,194813996.2353564,648911081.0353912,96.06468359340036,245986.00494139173,13759.935464578899,0.9415156676254396,194813996.2353564,648911081.0353912,96.06468359340036,245986.00494139173,13759.935464578899,0.9415156676254396,194813996.2353564,648911081.0353912,96.06468359340036,245986.00494139173,13759.935464578899,0.9415156676254396,194813996.2353564,648911081.0353912,96.06468359340036,245986.00494139173,13759.935464578899,0.9415156676254396,194813996.2353564,648911081.0353912,96.06468359340036,245986.00494139173,13759.935464578899,0.9415156676254396,194813996.2353564,648911081.0353912,96.06468359340036,245986.00494139173,13759.935464578899,0.9415156676254396,194813996.2353564,648911081.0353912,96.06468359340036,245986.00494139173,13759.935464578899,0.9415156676254396,194813996.2353564,648911081.0353912,96.06468359340036,245986.00494139173,13759.935464578899,0.9415156676254396,194813996.2353564,648911081.0353912,96.06468359340036,245986.00494139173,13759.935464578899,0.9415156676254396,194813996.2353564,648911081.0353912,96.06468359340036,245986.00494139173,13759.935464578899,0.9415156676254396,194813996.2353564,648911081.0353912,96.06468359340036,245986.00494139173,13759.935464578899,0.9415156676254396,194813996.2353564,648911081.0353912
ZAF.1.5_1,5.0,ZAF.1.5_1,294439.9888361007,13602.350960827549,4.909359789801064,425399731.33506393,1340585269.1707664,89.01250060331097,294439.9888361007,13602.350960827549,4.909359789801064,425399731.33506393,1340585269.1707664,89.01250060331097,294439.9888361007,13602.350960827549,4.909359789801064,425399731.33506393,1340585269.1707664,89.01250060331097,294439.9888361007,13602.350960827549,4.909359789801064,425399731.33506393,1340585269.1707664,89.01250060331097,294439.9888361007,13602.350960827549,4.909359789801064,425399731.33506393,1340585269.1707664,89.01250060331097,294439.9888361007,13602.350960827549,4.909359789801064,425399731.33506393,1340585269.1707664,89.01250060331097,294439.9888361007,13602.350960827549,4.909359789801064,425399731.33506393,1340585269.1707664,89.01250060331097,294439.9888361007,13602.350960827549,4.909359789801064,425399731.33506393,1340585269.1707664,89.01250060331097,294439.9888361007,13602.350960827549,4.909359789801064,425399731.33506393,1340585269.1707664,89.01250060331097,294439.9888361007,13602.350960827549,4.909359789801064,425399731.33506393,1340585269.1707664,89.01250060331097,294439.9888361007,13602.350960827549,4.909359789801064,425399731.33506393,1340585269.1707664,89.01250060331097,294439.9888361007,13602.350960827549,4.909359789801064,425399731.33506393,1340585269.1707664
ZAF.1.6_1,6.0,ZAF.1.6_1,78744.18652024576,11727.866711635175,9.60955571124685,28930963.49248505,231429164.1830023,89.98398255120472,78744.18652024576,11727.866711635175,9.60955571124685,28930963.49248505,231429164.1830023,89.98398255120472,78744.18652024576,11727.866711635175,9.60955571124685,28930963.49248505,231429164.1830023,89.98398255120472,78744.18652024576,11727.866711635175,9.60955571124685,28930963.49248505,231429164.1830023,89.98398255120472,78744.18652024576,11727.866711635175,9.60955571124685,28930963.49248505,231429164.1830023,89.98398255120472,78744.18652024576,11727.866711635175,9.60955571124685,28930963.49248505,231429164.1830023,89.98398255120472,78744.18652024576,11727.866711635175,9.60955571124685,28930963.49248505,231429164.1830023,89.98398255120472,78744.18652024576,11727.866711635175,9.60955571124685,28930963.49248505,231429164.1830023,89.98398255120472,78744.18652024576,11727.866711635175,9.60955571124685,28930963.49248505,231429164.1830023,89.98398255120472,78744.18652024576,11727.866711635175,9.60955571124685,28930963.49248505,231429164.1830023,89.98398255120472,78744.18652024576,11727.866711635175,9.60955571124685,28930963.49248505,231429164.1830023,89.98398255120472,78744.18652024576,11727.866711635175,9.60955571124685,28930963.49248505,231429164.1830023
ZAF.1.7_1,7.0,ZAF.1.7_1,167320.69866973558,15825.565007896448,9.023140020328443,61675180.79440379,209150873.33716947,44.419742107603376,167320.69866973558,15825.565007896448,9.023140020328443,61675180.79440379,209150873.33716947,44.419742107603376,167320.69866973558,15825.565007896448,9.023140020328443,61675180.79440379,209150873.33716947,44.419742107603376,167320.69866973558,15825.565007896448,9.023140020328443,61675180.79440379,209150873.33716947,44.419742107603376,167320.69866973558,15825.565007896448,9.023140020328443,61675180.79440379,209150873.33716947,44.419742107603376,167320.69866973558,15825.565007896448,9.023140020328443,61675180.79440379,209150873.33716947,44.419742107603376,167320.69866973558,15825.565007896448,9.023140020328443,61675180.79440379,209150873.33716947,44.419742107603376,167320.69866973558,15825.565007896448,9.023140020328443,61675180.79440379,209150873.33716947,44.419742107603376,167320.69866973558,15825.565007896448,9.023140020328443,61675180.79440379,209150873.33716947,44.419742107603376,167320.69866973558,15825.565007896448,9.023140020328443,61675180.79440379,209150873.33716947,44.419742107603376,167320.69866973558,15825.565007896448,9.023140020328443,61675180.79440379,209150873.33716947,44.419742107603376,167320.69866973558,15825.565007896448,9.023140020328443,61675180.79440379,209150873.33716947
ZAF.1.8_1,8.0,ZAF.1.8_1,136671.13056018009,15201.859025548536,1.0021358033905727,53344926.90783301,837110674.681103,55.457784888371755,136671.13056018009,15201.859025548536,1.0021358033905727,53344926.90783301,837110674.681103,55.457784888371755,136671.13056018009,15201.859025548536,1.0021358033905727,53344926.90783301,837110674.681103,55.457784888371755,136671.13056018009,15201.859025548536,1.0021358033905727,53344926.90783301,837110674.681103,55.457784888371755,136671.13056018009,15201.859025548536,1.0021358033905727,53344926.90783301,837110674.681103,55.457784888371755,136671.13056018009,15201.859025548536,1.0021358033905727,53344926.90783301,837110674.681103,55.457784888371755,136671.13056018009,15201.859025548536,1.0021358033905727,53344926.90783301,837110674.681103,55.457784888371755,136671.13056018009,15201.859025548536,1.0021358033905727,53344926.90783301,837110674.681103,55.457784888371755,136671.13056018009,15201.859025548536,1.0021358033905727,53344926.90783301,837110674.681103,55.457784888371755,136671.13056018009,15201.859025548536,1.0021358033905727,53344926.90783301,837110674.681103,55.457784888371755,136671.13056018009,15201.859025548536,1.0021358033905727,53344926.90783301,837110674.681103,55.457784888371755,136671.13056018009,15201.859025548536,1.0021358033905727,53344926.90783301,837110674.681103
ZAF.2.1_1,9.0,ZAF.2.1_1,160006.30791549652,10132.07721509418,3.8756277334659694,158975687.36420187,464658318.1866019,87.7042933355915,160006.30791549652,10132.07721509418,3.8756277334659694,158975687.36420187,464658318.1866019,87.7042933355915,160006.30791549652,10132.07721509418,3.8756277334659694,158975687.36420187,464658318.1866019,87.7042933355915,160006.30791549652,10132.07721509418,3.8756277334659694,158975687.36420187,464658318.1866019,87.7042933355915,160006.30791549652,10132.07721509418,3.8756277334659694,158975687.36420187,464658318.1866019,87.7042933355915,160006.30791549652,10132.07721509418,3.8756277334659694,158975687.36420187,464658318.1866019,87.7042933355915,160006.30791549652,10132.07721509418,3.8756277334659694,158975687.36420187,464658318.1866019,87.7042933355915,160006.30791549652,10132.07721509418,3.8756277334659694,158975687.36420187,464658318.1866019,87.7042933355915,160006.30791549652,10132.07721509418,3.8756277334659694,158975687.36420187,464658318.1866019,87.7042933355915,160006.30791549652,10132.07721509418,3.8756277334659694,158975687.36420187,464658318.1866019,87.7042933355915,160006.30791549652,10132.07721509418,3.8756277334659694,158975687.36420187,464658318.1866019,87.7042933355915,160006.30791549652,10132.07721509418,3.8756277334659694,158975687.36420187,464658318.1866019
ZAF.2.2_1,10.0,ZAF.2.2_1,142775.50233605062,9769.9301252664,0.5725930927176474,134182045.40875942,401913039.07598245,92.31525210886957,142775.50233605062,9769.9301252664,0.5725930927176474,134182045.40875942,401913039.07598245,92.31525210886957,142775.50233605062,9769.9301252664,0.5725930927176474,134182045.40875942,401913039.07598245,92.31525210886957,142775.50233605062,9769.9301252664,0.5725930927176474,134182045.40875942,401913039.07598245,92.31525210886957,142775.50233605062,9769.9301252664,0.5725930927176474,134182045.40875942,401913039.07598245,92.31525210886957,142775.50233605062,9769.9301252664,0.5725930927176474,134182045.40875942,401913039.07598245,92.31525210886957,142775.50233605062,9769.9301252664,0.5725930927176474,134182045.40875942,401913039.07598245,92.31525210886957,142775.50233605062,9769.9301252664,0.5725930927176474,134182045.40875942,401913039.07598245,92.31525210886957,142775.50233605062,9769.9301252664,0.5725930927176474,134182045.40875942,401913039.07598245,92.31525210886957,142775.50233605062,9769.9301252664,0.5725930927176474,134182045.40875942,401913039.07598245,92.31525210886957,142775.50233605062,9769.9301252664,0.5725930927176474,134182045.40875942,401913039.07598245,92.31525210886957,142775.50233605062,9769.9301252664,0.5725930927176474,134182045.40875942,401913039.07598245
