year,month,month2,Region,GID_0,NAME_0,GID_1,NAME_1,predChange
2018,8,8,Central,CMR,Cameroon,CMR.5_1,Littoral, 2.6798
2018,9,9,Central,CMR,Cameroon,CMR.5_1,Littoral, 2.7556
2018,10,10,Central,CMR,Cameroon,CMR.5_1,Littoral, 2.6007
2018,11,11,Central,CMR,Cameroon,CMR.5_1,Littoral, 2.5431
2018,12,12,Central,CMR,Cameroon,CMR.5_1,Littoral, 2.2014
2019,1,13,Central,CMR,Cameroon,CMR.5_1,Littoral, 2.1308
2019,2,14,Central,CMR,Cameroon,CMR.5_1,Littoral, 2.2455
2019,3,15,Central,CMR,Cameroon,CMR.5_1,Littoral, 2.4843
2019,4,16,Central,CMR,Cameroon,CMR.5_1,Littoral, 2.4673
2019,5,17,Central,CMR,Cameroon,CMR.5_1,Littoral, 2.3660
2019,6,18,Central,CMR,Cameroon,CMR.5_1,Littoral, 2.1009
2019,7,19,Central,CMR,Cameroon,CMR.5_1,Littoral, 1.9407
2019,8,20,Central,CMR,Cameroon,CMR.5_1,Littoral, 1.7667
2019,9,21,Central,CMR,Cameroon,CMR.5_1,Littoral, 1.7262
2019,10,22,Central,CMR,Cameroon,CMR.5_1,Littoral, 1.7930
2019,11,23,Central,CMR,Cameroon,CMR.5_1,Littoral, 1.8232
2019,12,24,Central,CMR,Cameroon,CMR.5_1,Littoral, 1.8130
2018,1,1,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.7740
2018,2,2,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.6941
2018,3,3,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.6494
2018,4,4,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.6651
2018,5,5,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.7265
2018,6,6,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.7731
2018,7,7,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.8054
2018,8,8,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.7732
2018,9,9,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.7053
2018,10,10,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.6475
2018,11,11,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.7004
2018,12,12,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.7012
2019,1,13,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.7423
2019,2,14,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.7874
2019,3,15,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.7786
2019,4,16,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.7339
2019,5,17,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.8073
2019,6,18,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.8904
2019,7,19,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 1.0052
2019,8,20,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 1.0033
2019,9,21,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 1.0071
2019,10,22,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 1.0793
2019,11,23,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 1.0094
2019,12,24,Central,CMR,Cameroon,CMR.6_1,Nord-Ouest, 0.9894
2018,1,1,Central,CMR,Cameroon,CMR.7_1,Nord, 0.7934
2018,2,2,Central,CMR,Cameroon,CMR.7_1,Nord, 0.6769
2018,3,3,Central,CMR,Cameroon,CMR.7_1,Nord, 0.6159
2018,4,4,Central,CMR,Cameroon,CMR.7_1,Nord, 0.5193
2018,5,5,Central,CMR,Cameroon,CMR.7_1,Nord, 0.5034
2018,6,6,Central,CMR,Cameroon,CMR.7_1,Nord, 0.5290
2018,7,7,Central,CMR,Cameroon,CMR.7_1,Nord, 0.5845
2018,8,8,Central,CMR,Cameroon,CMR.7_1,Nord, 0.6753
2018,9,9,Central,CMR,Cameroon,CMR.7_1,Nord, 0.6744
2018,10,10,Central,CMR,Cameroon,CMR.7_1,Nord, 0.6484
2018,11,11,Central,CMR,Cameroon,CMR.7_1,Nord, 0.6956
2018,12,12,Central,CMR,Cameroon,CMR.7_1,Nord, 0.7835
2019,1,13,Central,CMR,Cameroon,CMR.7_1,Nord, 0.8507
2019,2,14,Central,CMR,Cameroon,CMR.7_1,Nord, 0.9797
2019,3,15,Central,CMR,Cameroon,CMR.7_1,Nord, 1.0925
2019,4,16,Central,CMR,Cameroon,CMR.7_1,Nord, 1.1922
2019,5,17,Central,CMR,Cameroon,CMR.7_1,Nord, 1.2405
2019,6,18,Central,CMR,Cameroon,CMR.7_1,Nord, 1.3784
2019,7,19,Central,CMR,Cameroon,CMR.7_1,Nord, 1.3711
2019,8,20,Central,CMR,Cameroon,CMR.7_1,Nord, 1.3276
2019,9,21,Central,CMR,Cameroon,CMR.7_1,Nord, 1.2989
2019,10,22,Central,CMR,Cameroon,CMR.7_1,Nord, 1.3438
2019,11,23,Central,CMR,Cameroon,CMR.7_1,Nord, 1.1883
2019,12,24,Central,CMR,Cameroon,CMR.7_1,Nord, 1.1468
2018,1,1,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.3479
2018,2,2,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.3352
2018,3,3,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.4521
2018,4,4,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.5674
2018,5,5,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.6571
2018,6,6,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.7146
2018,7,7,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.8611
2018,8,8,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.8498
2018,9,9,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.7429
2018,10,10,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.5392
2018,11,11,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.3925
2018,12,12,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.1765
2019,1,13,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.0496
2019,2,14,Central,CMR,Cameroon,CMR.8_1,Ouest, 0.9755
2019,3,15,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.0051
2019,4,16,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.0303
2019,5,17,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.0446
2019,6,18,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.0855
2019,7,19,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.1281
2019,8,20,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.1070
2019,9,21,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.0556
2019,10,22,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.0797
2019,11,23,Central,CMR,Cameroon,CMR.8_1,Ouest, 1.0262
2019,12,24,Central,CMR,Cameroon,CMR.8_1,Ouest, 0.9873
2018,1,1,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.6561
2018,2,2,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.6107
2018,3,3,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.6375
2018,4,4,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.5986
2018,5,5,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.5958
2018,6,6,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.5857
2018,7,7,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.5865
2018,8,8,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.5281
2018,9,9,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.5167
2018,10,10,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.4714
2018,11,11,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.4528
2018,12,12,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.4175
2019,1,13,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.4671
2019,2,14,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.5021
2019,3,15,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.6285
2019,4,16,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.6658
2019,5,17,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.7295
2019,6,18,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.7592
2019,7,19,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.7975
2019,8,20,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.7828
2019,9,21,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.8485
2019,10,22,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.8831
2019,11,23,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.8598
2019,12,24,Central,CMR,Cameroon,CMR.9_1,Sud-Ouest, 0.7738
2018,1,1,Central,CMR,Cameroon,CMR.10_1,Sud, 0.7723
2018,2,2,Central,CMR,Cameroon,CMR.10_1,Sud, 0.7156
2018,3,3,Central,CMR,Cameroon,CMR.10_1,Sud, 0.6618
2018,4,4,Central,CMR,Cameroon,CMR.10_1,Sud, 0.6226
2018,5,5,Central,CMR,Cameroon,CMR.10_1,Sud, 0.6763
2018,6,6,Central,CMR,Cameroon,CMR.10_1,Sud, 0.7470
2018,7,7,Central,CMR,Cameroon,CMR.10_1,Sud, 0.9605
2018,8,8,Central,CMR,Cameroon,CMR.10_1,Sud, 1.0875
2018,9,9,Central,CMR,Cameroon,CMR.10_1,Sud, 1.0628
2018,10,10,Central,CMR,Cameroon,CMR.10_1,Sud, 0.9724
2018,11,11,Central,CMR,Cameroon,CMR.10_1,Sud, 0.9099
2018,12,12,Central,CMR,Cameroon,CMR.10_1,Sud, 0.8614
2019,1,13,Central,CMR,Cameroon,CMR.10_1,Sud, 0.8519
2019,2,14,Central,CMR,Cameroon,CMR.10_1,Sud, 0.7847
2019,3,15,Central,CMR,Cameroon,CMR.10_1,Sud, 0.7285
2019,4,16,Central,CMR,Cameroon,CMR.10_1,Sud, 0.6611
2019,5,17,Central,CMR,Cameroon,CMR.10_1,Sud, 0.7123
2019,6,18,Central,CMR,Cameroon,CMR.10_1,Sud, 0.7873
2019,7,19,Central,CMR,Cameroon,CMR.10_1,Sud, 0.8183
2019,8,20,Central,CMR,Cameroon,CMR.10_1,Sud, 0.8164
2019,9,21,Central,CMR,Cameroon,CMR.10_1,Sud, 0.7625
2019,10,22,Central,CMR,Cameroon,CMR.10_1,Sud, 0.7251
2019,11,23,Central,CMR,Cameroon,CMR.10_1,Sud, 0.7208
2019,12,24,Central,CMR,Cameroon,CMR.10_1,Sud, 0.7348
2018,1,1,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.7516
2018,2,2,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.7238
2018,3,3,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.7255
2018,4,4,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.7273
2018,5,5,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.7254
2018,6,6,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.7222
2018,7,7,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.7808
2018,8,8,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8086
2018,9,9,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8153
2018,10,10,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8230
2018,11,11,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8227
2018,12,12,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8039
2019,1,13,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.7952
2019,2,14,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.7754
2019,3,15,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8108
2019,4,16,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8042
2019,5,17,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8346
2019,6,18,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8147
2019,7,19,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8615
2019,8,20,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8584
2019,9,21,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8504
2019,10,22,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8952
2019,11,23,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8938
2019,12,24,Central,COD,Democratic Republic of the Congo,COD.2_1,Équateur, 0.8725
2018,1,1,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.1064
2018,2,2,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.0282
2018,3,3,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.0970
2018,4,4,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.0916
2018,5,5,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.0215
2018,6,6,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 0.9674
2018,7,7,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.0280
2018,8,8,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.1440
2018,9,9,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.1083
2018,10,10,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.1113
2018,11,11,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.1690
2018,12,12,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.1732
2019,1,13,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.1143
2019,2,14,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.1151
2019,3,15,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.1665
2019,4,16,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.1778
2019,5,17,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.1274
2019,6,18,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.0903
2019,7,19,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.1185
2019,8,20,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.1721
2019,9,21,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.1370
2019,10,22,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.2412
2019,11,23,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.2874
2019,12,24,Central,COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga, 1.3088
2018,1,1,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.9188
2018,2,2,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.8645
2018,3,3,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.9220
2018,4,4,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.8948
2018,5,5,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.8647
2018,6,6,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.9406
2018,7,7,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.9975
2018,8,8,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 1.0075
2018,9,9,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.9498
2018,10,10,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.9358
2018,11,11,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.9390
2018,12,12,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.9767
2019,1,13,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.9531
2019,2,14,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.9321
2019,3,15,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.9669
2019,4,16,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.9685
2019,5,17,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.9873
2019,6,18,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 1.0853
2019,7,19,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 1.1019
2019,8,20,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 1.0442
2019,9,21,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 0.9675
2019,10,22,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 1.0589
2019,11,23,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 1.0640
2019,12,24,Central,COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami, 1.0870
2018,1,1,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.1850
2018,2,2,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.1134
2018,3,3,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.2245
2018,4,4,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.1995
2018,5,5,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.2145
2018,6,6,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.2764
2018,7,7,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.3667
2018,8,8,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.4125
2018,9,9,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.3904
2018,10,10,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.3746
2018,11,11,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.2716
2018,12,12,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.1849
2019,1,13,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.1252
2019,2,14,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.1734
2019,3,15,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.2253
2019,4,16,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.2887
2019,5,17,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.3825
2019,6,18,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.4303
2019,7,19,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.4284
2019,8,20,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.4589
2019,9,21,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.4196
2019,10,22,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.4832
2019,11,23,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.3839
2019,12,24,Central,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé, 1.2552
2018,1,1,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.1337
2018,2,2,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.1191
2018,3,3,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.1624
2018,4,4,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.1842
2018,5,5,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.1235
2018,6,6,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.1071
2018,7,7,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.1640
2018,8,8,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.2181
2018,9,9,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.2023
2018,10,10,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.2078
2018,11,11,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.1954
2018,12,12,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.1805
2019,1,13,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.1416
2019,2,14,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.1866
2019,3,15,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.2017
2019,4,16,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.2424
2019,5,17,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.2949
2019,6,18,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.3012
2019,7,19,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.2643
2019,8,20,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.2511
2019,9,21,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.2516
2019,10,22,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.3378
2019,11,23,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.3325
2019,12,24,Central,COD,Democratic Republic of the Congo,COD.6_1,Ituri, 1.3375
2018,1,1,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.0683
2018,2,2,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.0129
2018,3,3,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.0859
2018,4,4,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.0810
2018,5,5,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.0528
2018,6,6,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.0613
2018,7,7,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.1004
2018,8,8,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.1575
2018,9,9,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.1787
2018,10,10,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.1773
2018,11,11,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.1663
2018,12,12,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.1617
2019,1,13,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.1225
2019,2,14,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.1189
2019,3,15,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.1594
2019,4,16,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.1876
2019,5,17,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.2117
2019,6,18,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.2206
2019,7,19,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.2067
2019,8,20,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.2152
2019,9,21,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.2408
2019,10,22,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.3065
2019,11,23,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.2858
2019,12,24,Central,COD,Democratic Republic of the Congo,COD.7_1,Kasaï-Central, 1.2600
2018,1,1,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.1615
2018,2,2,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.1147
2018,3,3,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.1738
2018,4,4,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.1660
2018,5,5,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.1297
2018,6,6,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.1275
2018,7,7,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.1930
2018,8,8,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.2408
2018,9,9,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.2704
2018,10,10,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.2735
2018,11,11,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.2576
2018,12,12,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.2504
2019,1,13,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.2093
2019,2,14,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.2094
2019,3,15,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.2669
2019,4,16,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.2887
2019,5,17,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.2990
2019,6,18,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.3158
2019,7,19,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.2950
2019,8,20,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.3152
2019,9,21,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.3334
2019,10,22,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.4067
2019,11,23,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.3889
2019,12,24,Central,COD,Democratic Republic of the Congo,COD.8_1,Kasaï-Oriental, 1.3655
2018,1,1,Central,COD,Democratic Republic of the Congo,COD.9_1,Kasaï, 0.9204
2018,2,2,Central,COD,Democratic Republic of the Congo,COD.9_1,Kasaï, 0.8937
2018,3,3,Central,COD,Democratic Republic of the Congo,COD.9_1,Kasaï, 0.9305
2018,4,4,Central,COD,Democratic Republic of the Congo,COD.9_1,Kasaï, 0.9245
2018,5,5,Central,COD,Democratic Republic of the Congo,COD.9_1,Kasaï, 0.8948
2018,6,6,Central,COD,Democratic Republic of the Congo,COD.9_1,Kasaï, 0.9099
2018,7,7,Central,COD,Democratic Republic of the Congo,COD.9_1,Kasaï, 0.9710
2018,8,8,Central,COD,Democratic Republic of the Congo,COD.9_1,Kasaï, 0.9734
2018,9,9,Central,COD,Democratic Republic of the Congo,COD.9_1,Kasaï, 1.0107
2018,10,10,Central,COD,Democratic Republic of the Congo,COD.9_1,Kasaï, 1.0097
2018,11,11,Central,COD,Democratic Republic of the Congo,COD.9_1,Kasaï, 1.0156
2018,12,12,Central,COD,Democratic Republic of the Congo,COD.9_1,Kasaï, 1.0052
