GID_1,total_pop_SUM,urban_pop_SUM,prp_urban_pop
NER.1_1,619881.1297039997,10891.0010014,0.0175694991822
NER.2_1,815160.737546,15639.746652599999,0.0191860892364
NER.3_1,2440527.8249,68054.8479576,0.0278852989354
NER.4_1,4275041.458079998,431629.593147,0.100965007563
NER.5_1,1122301.2577300002,613961.9205930001,0.5470562528239999
NER.6_1,4505045.181550001,125529.07626199999,0.0278641103925
NER.7_1,3468626.0754,46361.806926699996,0.0133660434763
NER.8_1,4760788.525959998,200734.29045500004,0.0421640846596
