GID_1,total_pop_SUM,urban_pop_SUM,prp_urban_pop
LBY.1_1,186951.566479,50097.6211166,0.26797112246800003
LBY.2_1,254460.481475,64953.1442642,0.255258277779
LBY.3_1,339046.5902659999,79294.6484604,0.233875375057
LBY.4_1,250723.24241400004,125115.62748699999,0.499018863518
LBY.5_1,60283.83960969999,6575.401779169999,0.109074037449
LBY.6_1,59463.517141,3762.73046303,0.06327796679280001
LBY.7_1,141923.41428599998,10858.6486359,0.0765106215245
LBY.8_1,642103.5162649999,227904.65672300005,0.354934447406
LBY.9_1,208871.59677500004,36252.688097000006,0.173564470501
LBY.10_1,357181.22453899996,144420.59764099994,0.40433423629
LBY.11_1,420490.405573,240350.00922399995,0.5715945144969999
LBY.12_1,892497.118518,407018.678909,0.456044810077
LBY.13_1,169891.054129,35890.623230000005,0.211256698677
LBY.14_1,28287.7386268,1079.54316711,0.0381629362938
LBY.15_1,447279.83763100003,231527.278122,0.517634059582
LBY.16_1,91064.18608680001,5143.796813959999,0.0564853982119
LBY.17_1,125151.92822099998,15555.994155900002,0.124296879617
LBY.18_1,156408.559073,46726.2337723,0.298744736536
LBY.19_1,169474.063256,23067.9723587,0.136115060414
LBY.20_1,1520846.01253,1236952.47592,0.813331833551
LBY.21_1,91961.62068449998,5013.69174194,0.054519393031800006
LBY.22_1,88793.69343020002,4146.53925896,0.046698578455
