GID_1,total_pop_SUM,urban_pop_SUM,prp_urban_pop
NER.1_1,645251.3399060001,8409.802705089998,0.0130333750354
NER.2_1,858736.4594880001,15186.520090099995,0.017684727278400002
NER.3_1,2510037.62618,66071.16104510003,0.0263227771393
NER.4_1,4445343.67566,446688.72826000006,0.100484633102
NER.5_1,1147273.44755,613562.4804080002,0.534800558418
NER.6_1,4746148.35151,122153.840853,0.0257374679016
NER.7_1,3611224.2297600005,46839.1678505,0.0129704401805
NER.8_1,5000350.56715,200215.95271100005,0.0400403831736
