ADM1_id,ADM1,GID_old,sum_1,max_1,mean_1,sum_2,max_2,mean_2,sum_3,max_3,mean_3,sum_4,max_4,mean_4,sum_5,max_5,mean_5,sum_6,max_6,mean_6,sum_7,max_7,mean_7,sum_8,max_8,mean_8,sum_9,max_9,mean_9,sum_10,max_10,mean_10,sum_11,max_11,mean_11,sum_12,max_12,mean_12
1,Cabo Delgado,MOZ.1_1,71087.453125,42.1399993896484,0.190826088190079,75550.2578125,46.5699996948242,0.202805981040001,121412.171875,42.25,0.32591700553894,97408.9921875,56.0099983215332,0.26148322224617,75299.9609375,62.1800003051758,0.20213408768177,51419.14453125,76.6399993896484,0.138028770685196,52408.92578125,78.8499984741211,0.140685737133026,87511.0703125,299.829986572266,0.234913393855095,75387.9765625,81.0100021362305,0.202370345592499,86764.4140625,81.5,0.232909083366394,83283.0703125,97,0.223563820123672,61071.6015625,52.1399993896484,0.16393968462944
2,Gaza,MOZ.2_1,75240.0703125,191.199996948242,0.196033582091331,103882.515625,20.7000007629395,0.270659774541855,116106.140625,17.9500007629395,0.302507728338242,116067.5703125,19.2700004577637,0.30240723490715,76768.9296875,21.9200000762939,0.200016930699348,53714.45703125,84.9000015258789,0.139949858188629,34081.6640625,17.0400009155273,0.0887977704405785,60600.41015625,169.949996948242,0.157890811562538,94573.640625,76.7799987792969,0.246406063437462,93572.34375,243.419998168945,0.243797242641449,80135.640625,31.6100006103516,0.208788692951202,52086.45703125,26.4699993133545,0.135708197951317
3,Inhambane,MOZ.3_1,71188.59375,703.179992675781,0.204483509063721,101912.734375,19.0300006866455,0.292736113071442,113792.1953125,5451.10986328125,0.326858907938004,107611.7734375,19.5599994659424,0.309106171131134,68329.5234375,60.7999992370605,0.196271061897278,49805.2265625,1366.16003417969,0.143061503767967,26353.890625,33.6300010681152,0.0756994262337685,44224.62890625,449.829986572266,0.127031683921814,68585.4375,115.849998474121,0.197006151080132,73491,99.7300033569336,0.211096987128258,70741.4609375,46.2799987792969,0.203199148178101,48851.5703125,68.9199981689453,0.140322208404541
4,Manica,MOZ.4_1,51918.4609375,24.7399997711182,0.167996883392334,98716.875,29.5699996948242,0.319426417350769,98491.09375,36.3899993896484,0.318695843219757,97245.53125,30.5799999237061,0.314665466547012,63323.16796875,32.0400009155273,0.204900041222572,37449.3984375,44.6500015258789,0.121178135275841,26907.587890625,29.1100006103516,0.0870671197772026,56433.24609375,77.379997253418,0.182605758309364,101716.5546875,142.970001220703,0.329132735729218,72089.3984375,312.200012207031,0.233265668153763,69301.3125,31.9200000762939,0.224244028329849,44249.75390625,28.0400009155273,0.14318260550499
6,Maputo,MOZ.6_1,37644.7109375,61.9700012207031,0.317716777324677,43767.55859375,59.1800003051758,0.369392842054367,53390.25390625,63.6500015258789,0.450607240200043,48361.34375,54.0400009155273,0.408163845539093,38067.421875,60.7599983215332,0.321284383535385,36219.1953125,164.490005493164,0.305685579776764,26403.109375,72.4000015258789,0.222839027643204,35665.7109375,334.480010986328,0.301014244556427,53617.50390625,487.709991455078,0.452525198459625,61981.4765625,486.809997558594,0.523116111755371,43808.18359375,61.9000015258789,0.369735717773438,30209.107421875,61.5299987792969,0.25496119260788
5,Maputo City,MOZ.5_1,35363,95.7900009155273,9.71540355682373,29376.876953125,93.0199966430664,8.07081413269043,36720.71484375,96.8300018310547,10.0884132385254,29804.525390625,78.379997253418,8.18830394744873,31507.6171875,89.5299987792969,8.65620040893555,37671.66015625,96.0699996948242,10.3496694564819,33333.61328125,99.6399993896484,9.15786266326904,31985.431640625,70.5599975585938,8.78747177124023,34113.328125,62.4500007629395,9.3720760345459,30293.177734375,63.7000007629395,8.32255268096924,38696.16796875,99.6900024414063,10.6311359405518,31714.416015625,78.7399978637695,8.71301460266113
7,Nampula,MOZ.7_1,71369.8125,53.310001373291,0.188660740852356,94194.3515625,58.2700004577637,0.248995706439018,121589.4140625,69.8600006103516,0.32141250371933,104294.28125,81.5899963378906,0.275694102048874,85797.359375,79.2799987792969,0.226798892021179,59993.5703125,83.4899978637695,0.158588498830795,45064.796875,79.1999969482422,0.119125410914421,72112.6796875,259.739990234375,0.190624460577965,99468.125,148.279998779297,0.262936532497406,101604.6328125,106.76000213623,0.268584221601486,96510.578125,59.8699989318848,0.255118489265442,64918.40625,48.9000015258789,0.171606943011284
8,Nassa,MOZ.8_1,104254.796875,14.1999998092651,0.168020978569984,141965.984375,19.5799999237061,0.228797748684883,197521.625,16.7999992370605,0.318333327770233,158314.984375,17.3700008392334,0.255146414041519,121124.15625,19.5300006866455,0.195208266377449,67881.265625,20.2000007629395,0.109400011599064,83156.3671875,125.660003662109,0.134017944335938,155548.703125,679.830017089844,0.250688165426254,144598.5625,795.77001953125,0.233040511608124,161259.390625,248.300003051758,0.259891718626022,147877.828125,126.5,0.238325491547585,75700.7890625,16.1900005340576,0.122002251446247
9,Sofala,MOZ.9_1,65435.2265625,60.2000007629395,0.194401904940605,122730.2421875,54.560001373291,0.364620000123978,118275.15625,59.4700012207031,0.351384371519089,116094.9375,61.4000015258789,0.344907134771347,74667.2890625,67.5100021362305,0.221829503774643,45678.88671875,67.120002746582,0.135707676410675,29544.20703125,60.439998626709,0.0877730622887611,50953.16015625,65.1500015258789,0.15137705206871,93555.3125,120.360000610352,0.277944028377533,81959.8984375,71.7900009155273,0.243495151400566,85872.5390625,115.889999389648,0.255119234323502,57712.69140625,61.2900009155273,0.171458974480629
10,Tete,MOZ.10_1,89152.9921875,92.5299987792969,0.182283684611321,161791.671875,98.2699966430664,0.33080193400383,170299.359375,84.4400024414063,0.348196893930435,144554.4375,69.0299987792969,0.295558393001556,96001.0546875,75.4800033569336,0.196285352110863,62423.8984375,56.6500015258789,0.127632945775986,60971.1171875,53.0800018310547,0.124662555754185,121479.8828125,69.0699996948242,0.248379781842232,140945.65625,95.8399963378906,0.288179814815521,107494.34375,63.2200012207031,0.21978472173214,123931.1875,51.25,0.253391772508621,75377.3203125,68.7099990844727,0.154117718338966
